
# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 1,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.05
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
  "warmup_ratio": 0.1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.9454, None, None, None, None, None
0.417, 20, 0.8941, None, None, None, None, None
0.625, 30, 0.4522, None, None, None, None, None
0.833, 40, 0.4659, None, None, None, None, None
1.000, 48, None, 0.4552, 0.3023, 0.3487, 0.3238, 0.8996
1.042, 50, 0.3340, None, None, None, None, None
1.250, 60, 0.3003, None, None, None, None, None
1.458, 70, 0.3143, None, None, None, None, None
1.667, 80, 0.3243, None, None, None, None, None
1.875, 90, 0.2530, None, None, None, None, None
2.000, 96, None, 0.3360, 0.4847, 0.3816, 0.4270, 0.9126
2.083, 100, 0.3389, None, None, None, None, None
2.292, 110, 0.1950, None, None, None, None, None
2.500, 120, 0.2123, None, None, None, None, None
2.708, 130, 0.1917, None, None, None, None, None
2.917, 140, 0.2558, None, None, None, None, None
3.000, 144, None, 0.2774, 0.5631, 0.5965, 0.5793, 0.9340
3.125, 150, 0.1104, None, None, None, None, None
3.333, 160, 0.1673, None, None, None, None, None
3.542, 170, 0.1138, None, None, None, None, None
3.750, 180, 0.1394, None, None, None, None, None
3.958, 190, 0.1109, None, None, None, None, None
4.000, 192, None, 0.2819, 0.6186, 0.6864, 0.6507, 0.9394
4.167, 200, 0.1579, None, None, None, None, None
4.375, 210, 0.0455, None, None, None, None, None
4.583, 220, 0.0723, None, None, None, None, None
4.792, 230, 0.1133, None, None, None, None, None
5.000, 240, 0.0884, None, None, None, None, None
5.000, 240, None, 0.3214, 0.6004, 0.6886, 0.6415, 0.9340
5.208, 250, 0.0309, None, None, None, None, None
5.417, 260, 0.0800, None, None, None, None, None
5.625, 270, 0.0566, None, None, None, None, None
5.833, 280, 0.0798, None, None, None, None, None
6.000, 288, None, 0.3609, 0.6143, 0.6952, 0.6523, 0.9317
6.042, 290, 0.0510, None, None, None, None, None
6.250, 300, 0.0540, None, None, None, None, None
6.458, 310, 0.0270, None, None, None, None, None
6.667, 320, 0.0404, None, None, None, None, None
6.875, 330, 0.0488, None, None, None, None, None
7.000, 336, None, 0.4027, 0.6540, 0.6798, 0.6667, 0.9345
7.083, 340, 0.0735, None, None, None, None, None
7.292, 350, 0.0507, None, None, None, None, None
7.500, 360, 0.0153, None, None, None, None, None
7.708, 370, 0.0411, None, None, None, None, None
7.917, 380, 0.0400, None, None, None, None, None
8.000, 384, None, 0.3710, 0.6337, 0.7018, 0.6660, 0.9346
8.125, 390, 0.0264, None, None, None, None, None
8.333, 400, 0.0091, None, None, None, None, None
8.542, 410, 0.0462, None, None, None, None, None
8.750, 420, 0.0337, None, None, None, None, None
8.958, 430, 0.0320, None, None, None, None, None
9.000, 432, None, 0.4770, 0.6511, 0.6711, 0.6609, 0.9345
9.167, 440, 0.0177, None, None, None, None, None
9.375, 450, 0.0326, None, None, None, None, None
9.583, 460, 0.0262, None, None, None, None, None
9.792, 470, 0.0233, None, None, None, None, None
10.000, 480, 0.0223, None, None, None, None, None
10.000, 480, None, 0.4430, 0.6500, 0.6842, 0.6667, 0.9357
10.208, 490, 0.0182, None, None, None, None, None
10.417, 500, 0.0136, None, None, None, None, None
10.625, 510, 0.0321, None, None, None, None, None
10.833, 520, 0.0043, None, None, None, None, None
11.000, 528, None, 0.4201, 0.6441, 0.7105, 0.6757, 0.9382
11.042, 530, 0.0246, None, None, None, None, None
11.250, 540, 0.0193, None, None, None, None, None
11.458, 550, 0.0091, None, None, None, None, None
11.667, 560, 0.0219, None, None, None, None, None
11.875, 570, 0.0249, None, None, None, None, None
12.000, 576, None, 0.4321, 0.6426, 0.7018, 0.6709, 0.9382
12.000, 576, None, None, None, None, None, None
12.000, 576, None, 0.2774, 0.5631, 0.5965, 0.5793, 0.9340

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 2,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.05
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 2.0687, None, None, None, None, None
0.833, 20, 0.4835, None, None, None, None, None
1.000, 24, None, 0.4596, 0.2188, 0.2346, 0.2265, 0.8811
1.250, 30, 0.3712, None, None, None, None, None
1.667, 40, 0.3798, None, None, None, None, None
2.000, 48, None, 0.3751, 0.4307, 0.3202, 0.3673, 0.9035
2.083, 50, 0.3378, None, None, None, None, None
2.500, 60, 0.2619, None, None, None, None, None
2.917, 70, 0.2818, None, None, None, None, None
3.000, 72, None, 0.2820, 0.5396, 0.5833, 0.5606, 0.9298
3.333, 80, 0.1736, None, None, None, None, None
3.750, 90, 0.1761, None, None, None, None, None
4.000, 96, None, 0.3110, 0.5451, 0.5702, 0.5573, 0.9284
4.167, 100, 0.1731, None, None, None, None, None
4.583, 110, 0.1058, None, None, None, None, None
5.000, 120, 0.1399, None, None, None, None, None
5.000, 120, None, 0.2746, 0.5747, 0.6667, 0.6173, 0.9357
5.417, 130, 0.0922, None, None, None, None, None
5.833, 140, 0.0964, None, None, None, None, None
6.000, 144, None, 0.2668, 0.5859, 0.6732, 0.6265, 0.9292
6.250, 150, 0.0600, None, None, None, None, None
6.667, 160, 0.0462, None, None, None, None, None
7.000, 168, None, 0.3548, 0.5948, 0.6535, 0.6228, 0.9333
7.083, 170, 0.0698, None, None, None, None, None
7.500, 180, 0.0461, None, None, None, None, None
7.917, 190, 0.0520, None, None, None, None, None
8.000, 192, None, 0.3310, 0.5759, 0.6820, 0.6245, 0.9300
8.333, 200, 0.0307, None, None, None, None, None
8.750, 210, 0.0422, None, None, None, None, None
9.000, 216, None, 0.3407, 0.6220, 0.6711, 0.6456, 0.9361
9.167, 220, 0.0295, None, None, None, None, None
9.583, 230, 0.0349, None, None, None, None, None
10.000, 240, 0.0270, None, None, None, None, None
10.000, 240, None, 0.3890, 0.6369, 0.6579, 0.6472, 0.9335
10.417, 250, 0.0222, None, None, None, None, None
10.833, 260, 0.0219, None, None, None, None, None
11.000, 264, None, 0.3697, 0.6210, 0.6864, 0.6521, 0.9351
11.250, 270, 0.0247, None, None, None, None, None
11.667, 280, 0.0212, None, None, None, None, None
12.000, 288, None, 0.3727, 0.6316, 0.6842, 0.6568, 0.9356
12.000, 288, None, None, None, None, None, None
12.000, 288, None, 0.2668, 0.5859, 0.6732, 0.6265, 0.9292

# Starting new run with hyperparams:
{
  "learning_rate": 1e-05,
  "batch_size": 2,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 2.4275, None, None, None, None, None
0.833, 20, 0.5186, None, None, None, None, None
1.000, 24, None, 0.4874, 0.2195, 0.2325, 0.2258, 0.8808
1.250, 30, 0.4136, None, None, None, None, None
1.667, 40, 0.4185, None, None, None, None, None
2.000, 48, None, 0.3572, 0.3865, 0.4254, 0.4050, 0.9089
2.083, 50, 0.3490, None, None, None, None, None
2.500, 60, 0.2783, None, None, None, None, None
2.917, 70, 0.2951, None, None, None, None, None
3.000, 72, None, 0.2898, 0.5100, 0.5614, 0.5344, 0.9280
3.333, 80, 0.1956, None, None, None, None, None
3.750, 90, 0.1996, None, None, None, None, None
4.000, 96, None, 0.2941, 0.5365, 0.5965, 0.5649, 0.9306
4.167, 100, 0.1940, None, None, None, None, None
4.583, 110, 0.1160, None, None, None, None, None
5.000, 120, 0.1747, None, None, None, None, None
5.000, 120, None, 0.3253, 0.5656, 0.6338, 0.5977, 0.9361
5.417, 130, 0.1026, None, None, None, None, None
5.833, 140, 0.1048, None, None, None, None, None
6.000, 144, None, 0.2784, 0.6255, 0.6667, 0.6454, 0.9359
6.250, 150, 0.0705, None, None, None, None, None
6.667, 160, 0.0606, None, None, None, None, None
7.000, 168, None, 0.3397, 0.5860, 0.6425, 0.6130, 0.9314
7.083, 170, 0.0760, None, None, None, None, None
7.500, 180, 0.0503, None, None, None, None, None
7.917, 190, 0.0620, None, None, None, None, None
8.000, 192, None, 0.3227, 0.5666, 0.6623, 0.6107, 0.9316
8.333, 200, 0.0331, None, None, None, None, None
8.750, 210, 0.0461, None, None, None, None, None
9.000, 216, None, 0.3947, 0.6188, 0.6513, 0.6346, 0.9332
9.167, 220, 0.0397, None, None, None, None, None
9.583, 230, 0.0389, None, None, None, None, None
10.000, 240, 0.0310, None, None, None, None, None
10.000, 240, None, 0.3995, 0.6089, 0.6316, 0.6200, 0.9312
10.417, 250, 0.0247, None, None, None, None, None
10.833, 260, 0.0283, None, None, None, None, None
11.000, 264, None, 0.3607, 0.5872, 0.6645, 0.6235, 0.9335
11.250, 270, 0.0229, None, None, None, None, None
11.667, 280, 0.0252, None, None, None, None, None
12.000, 288, None, 0.3820, 0.5937, 0.6601, 0.6251, 0.9341
12.000, 288, None, None, None, None, None, None
12.000, 288, None, 0.2784, 0.6255, 0.6667, 0.6454, 0.9359

# Starting new run with hyperparams:
{
  "learning_rate": 2e-05,
  "batch_size": 1,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.05
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.4971, None, None, None, None, None
0.417, 20, 0.7531, None, None, None, None, None
0.625, 30, 0.4487, None, None, None, None, None
0.833, 40, 0.4751, None, None, None, None, None
1.000, 48, None, 0.4857, 0.2510, 0.1425, 0.1818, 0.8816
1.042, 50, 0.3474, None, None, None, None, None
1.250, 60, 0.3319, None, None, None, None, None
1.458, 70, 0.3184, None, None, None, None, None
1.667, 80, 0.3552, None, None, None, None, None
1.875, 90, 0.2705, None, None, None, None, None
2.000, 96, None, 0.3134, 0.4720, 0.5175, 0.4937, 0.9206
2.083, 100, 0.3590, None, None, None, None, None
2.292, 110, 0.2342, None, None, None, None, None
2.500, 120, 0.2166, None, None, None, None, None
2.708, 130, 0.2099, None, None, None, None, None
2.917, 140, 0.2740, None, None, None, None, None
3.000, 144, None, 0.2866, 0.5535, 0.5899, 0.5711, 0.9320
3.125, 150, 0.1172, None, None, None, None, None
3.333, 160, 0.1560, None, None, None, None, None
3.542, 170, 0.1349, None, None, None, None, None
3.750, 180, 0.1612, None, None, None, None, None
3.958, 190, 0.1020, None, None, None, None, None
4.000, 192, None, 0.2828, 0.5913, 0.5680, 0.5794, 0.9295
4.167, 200, 0.1600, None, None, None, None, None
4.375, 210, 0.0451, None, None, None, None, None
4.583, 220, 0.0609, None, None, None, None, None
4.792, 230, 0.1319, None, None, None, None, None
5.000, 240, 0.1005, None, None, None, None, None
5.000, 240, None, 0.3342, 0.5843, 0.6842, 0.6303, 0.9288
5.208, 250, 0.0336, None, None, None, None, None
5.417, 260, 0.0858, None, None, None, None, None
5.625, 270, 0.0549, None, None, None, None, None
5.833, 280, 0.0774, None, None, None, None, None
6.000, 288, None, 0.4026, 0.6145, 0.6711, 0.6415, 0.9314
6.042, 290, 0.0398, None, None, None, None, None
6.250, 300, 0.0485, None, None, None, None, None
6.458, 310, 0.0305, None, None, None, None, None
6.667, 320, 0.0450, None, None, None, None, None
6.875, 330, 0.0381, None, None, None, None, None
7.000, 336, None, 0.3820, 0.6152, 0.6382, 0.6265, 0.9295
7.083, 340, 0.0899, None, None, None, None, None
7.292, 350, 0.0521, None, None, None, None, None
7.500, 360, 0.0188, None, None, None, None, None
7.708, 370, 0.0364, None, None, None, None, None
7.917, 380, 0.0336, None, None, None, None, None
8.000, 384, None, 0.3897, 0.5965, 0.6776, 0.6345, 0.9293
8.125, 390, 0.0237, None, None, None, None, None
8.333, 400, 0.0079, None, None, None, None, None
8.542, 410, 0.0401, None, None, None, None, None
8.750, 420, 0.0359, None, None, None, None, None
8.958, 430, 0.0290, None, None, None, None, None
9.000, 432, None, 0.4639, 0.6435, 0.6689, 0.6559, 0.9343
9.167, 440, 0.0150, None, None, None, None, None
9.375, 450, 0.0320, None, None, None, None, None
9.583, 460, 0.0230, None, None, None, None, None
9.792, 470, 0.0250, None, None, None, None, None
10.000, 480, 0.0227, None, None, None, None, None
10.000, 480, None, 0.4692, 0.6554, 0.6382, 0.6467, 0.9312
10.208, 490, 0.0212, None, None, None, None, None
10.417, 500, 0.0129, None, None, None, None, None
10.625, 510, 0.0326, None, None, None, None, None
10.833, 520, 0.0048, None, None, None, None, None
11.000, 528, None, 0.4236, 0.6212, 0.6798, 0.6492, 0.9332
11.042, 530, 0.0201, None, None, None, None, None
11.250, 540, 0.0174, None, None, None, None, None
11.458, 550, 0.0097, None, None, None, None, None
11.667, 560, 0.0210, None, None, None, None, None
11.875, 570, 0.0273, None, None, None, None, None
12.000, 576, None, 0.4369, 0.6302, 0.6689, 0.6489, 0.9338
12.000, 576, None, None, None, None, None, None
12.000, 576, None, 0.2828, 0.5913, 0.5680, 0.5794, 0.9295

# Starting new run with hyperparams:
{
  "learning_rate": 2e-05,
  "batch_size": 1,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.9480, None, None, None, None, None
0.417, 20, 0.9001, None, None, None, None, None
0.625, 30, 0.4640, None, None, None, None, None
0.833, 40, 0.4898, None, None, None, None, None
1.000, 48, None, 0.4710, 0.2298, 0.2368, 0.2333, 0.8872
1.042, 50, 0.3566, None, None, None, None, None
1.250, 60, 0.3826, None, None, None, None, None
1.458, 70, 0.4056, None, None, None, None, None
1.667, 80, 0.4625, None, None, None, None, None
1.875, 90, 0.3340, None, None, None, None, None
2.000, 96, None, 0.3901, 0.4415, 0.3640, 0.3990, 0.9049
2.083, 100, 0.3749, None, None, None, None, None
2.292, 110, 0.2949, None, None, None, None, None
2.500, 120, 0.2907, None, None, None, None, None
2.708, 130, 0.2774, None, None, None, None, None
2.917, 140, 0.3195, None, None, None, None, None
3.000, 144, None, 0.2914, 0.5511, 0.5789, 0.5647, 0.9314
3.125, 150, 0.1418, None, None, None, None, None
3.333, 160, 0.2398, None, None, None, None, None
3.542, 170, 0.1821, None, None, None, None, None
3.750, 180, 0.1968, None, None, None, None, None
3.958, 190, 0.1578, None, None, None, None, None
4.000, 192, None, 0.3007, 0.5894, 0.6360, 0.6118, 0.9324
4.167, 200, 0.1767, None, None, None, None, None
4.375, 210, 0.0798, None, None, None, None, None
4.583, 220, 0.0977, None, None, None, None, None
4.792, 230, 0.1650, None, None, None, None, None
5.000, 240, 0.1339, None, None, None, None, None
5.000, 240, None, 0.2842, 0.5489, 0.6645, 0.6012, 0.9320
5.208, 250, 0.0505, None, None, None, None, None
5.417, 260, 0.1102, None, None, None, None, None
5.625, 270, 0.0697, None, None, None, None, None
5.833, 280, 0.0956, None, None, None, None, None
6.000, 288, None, 0.3746, 0.6242, 0.6776, 0.6498, 0.9357
6.042, 290, 0.0639, None, None, None, None, None
6.250, 300, 0.0499, None, None, None, None, None
6.458, 310, 0.0340, None, None, None, None, None
6.667, 320, 0.0502, None, None, None, None, None
6.875, 330, 0.0499, None, None, None, None, None
7.000, 336, None, 0.3741, 0.6261, 0.6535, 0.6395, 0.9306
7.083, 340, 0.0857, None, None, None, None, None
7.292, 350, 0.0569, None, None, None, None, None
7.500, 360, 0.0225, None, None, None, None, None
7.708, 370, 0.0432, None, None, None, None, None
7.917, 380, 0.0484, None, None, None, None, None
8.000, 384, None, 0.3754, 0.6313, 0.6908, 0.6597, 0.9345
8.125, 390, 0.0248, None, None, None, None, None
8.333, 400, 0.0123, None, None, None, None, None
8.542, 410, 0.0432, None, None, None, None, None
8.750, 420, 0.0403, None, None, None, None, None
8.958, 430, 0.0335, None, None, None, None, None
9.000, 432, None, 0.4100, 0.6492, 0.6776, 0.6631, 0.9367
9.167, 440, 0.0204, None, None, None, None, None
9.375, 450, 0.0314, None, None, None, None, None
9.583, 460, 0.0258, None, None, None, None, None
9.792, 470, 0.0276, None, None, None, None, None
10.000, 480, 0.0257, None, None, None, None, None
10.000, 480, None, 0.4556, 0.6379, 0.6491, 0.6435, 0.9324
10.208, 490, 0.0211, None, None, None, None, None
10.417, 500, 0.0154, None, None, None, None, None
10.625, 510, 0.0340, None, None, None, None, None
10.833, 520, 0.0055, None, None, None, None, None
11.000, 528, None, 0.4051, 0.6364, 0.6908, 0.6625, 0.9356
11.042, 530, 0.0195, None, None, None, None, None
11.250, 540, 0.0154, None, None, None, None, None
11.458, 550, 0.0097, None, None, None, None, None
11.667, 560, 0.0241, None, None, None, None, None
11.875, 570, 0.0275, None, None, None, None, None
12.000, 576, None, 0.4173, 0.6366, 0.6798, 0.6575, 0.9346
12.000, 576, None, None, None, None, None, None
12.000, 576, None, 0.2842, 0.5489, 0.6645, 0.6012, 0.9320

# Starting new run with hyperparams:
{
  "learning_rate": 2e-05,
  "batch_size": 2,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.05
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 2.0680, None, None, None, None, None
0.833, 20, 0.4799, None, None, None, None, None
1.000, 24, None, 0.4631, 0.2095, 0.1930, 0.2009, 0.8814
1.250, 30, 0.3779, None, None, None, None, None
1.667, 40, 0.4018, None, None, None, None, None
2.000, 48, None, 0.3419, 0.4289, 0.3969, 0.4123, 0.9104
2.083, 50, 0.3250, None, None, None, None, None
2.500, 60, 0.2615, None, None, None, None, None
2.917, 70, 0.2721, None, None, None, None, None
3.000, 72, None, 0.2875, 0.4819, 0.5263, 0.5031, 0.9243
3.333, 80, 0.1840, None, None, None, None, None
3.750, 90, 0.1682, None, None, None, None, None
4.000, 96, None, 0.3019, 0.5575, 0.5636, 0.5605, 0.9292
4.167, 100, 0.1752, None, None, None, None, None
4.583, 110, 0.1154, None, None, None, None, None
5.000, 120, 0.1371, None, None, None, None, None
5.000, 120, None, 0.2761, 0.5756, 0.6425, 0.6073, 0.9333
5.417, 130, 0.0817, None, None, None, None, None
5.833, 140, 0.0933, None, None, None, None, None
6.000, 144, None, 0.2891, 0.5680, 0.6689, 0.6143, 0.9261
6.250, 150, 0.0599, None, None, None, None, None
6.667, 160, 0.0470, None, None, None, None, None
7.000, 168, None, 0.3917, 0.6100, 0.6689, 0.6381, 0.9324
7.083, 170, 0.0728, None, None, None, None, None
7.500, 180, 0.0473, None, None, None, None, None
7.917, 190, 0.0519, None, None, None, None, None
8.000, 192, None, 0.3275, 0.5843, 0.6689, 0.6237, 0.9287
8.333, 200, 0.0327, None, None, None, None, None
8.750, 210, 0.0412, None, None, None, None, None
9.000, 216, None, 0.3868, 0.6205, 0.6491, 0.6345, 0.9320
9.167, 220, 0.0360, None, None, None, None, None
9.583, 230, 0.0321, None, None, None, None, None
10.000, 240, 0.0373, None, None, None, None, None
10.000, 240, None, 0.4041, 0.6075, 0.6382, 0.6225, 0.9311
10.417, 250, 0.0268, None, None, None, None, None
10.833, 260, 0.0231, None, None, None, None, None
11.000, 264, None, 0.3850, 0.6205, 0.6776, 0.6478, 0.9337
11.250, 270, 0.0196, None, None, None, None, None
11.667, 280, 0.0266, None, None, None, None, None
12.000, 288, None, 0.3933, 0.6224, 0.6689, 0.6448, 0.9332
12.000, 288, None, None, None, None, None, None
12.000, 288, None, 0.2761, 0.5756, 0.6425, 0.6073, 0.9333

# Starting new run with hyperparams:
{
  "learning_rate": 2e-05,
  "batch_size": 2,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 2.4296, None, None, None, None, None
0.833, 20, 0.5217, None, None, None, None, None
1.000, 24, None, 0.4961, 0.2418, 0.1930, 0.2146, 0.8806
1.250, 30, 0.3947, None, None, None, None, None
1.667, 40, 0.4059, None, None, None, None, None
2.000, 48, None, 0.3563, 0.3851, 0.4298, 0.4062, 0.9099
2.083, 50, 0.3461, None, None, None, None, None
2.500, 60, 0.2754, None, None, None, None, None
2.917, 70, 0.2907, None, None, None, None, None
3.000, 72, None, 0.3070, 0.4481, 0.4737, 0.4606, 0.9216
3.333, 80, 0.1956, None, None, None, None, None
3.750, 90, 0.1881, None, None, None, None, None
4.000, 96, None, 0.2739, 0.5711, 0.5987, 0.5846, 0.9319
4.167, 100, 0.1840, None, None, None, None, None
4.583, 110, 0.1156, None, None, None, None, None
5.000, 120, 0.1544, None, None, None, None, None
5.000, 120, None, 0.2762, 0.5812, 0.6360, 0.6073, 0.9361
5.417, 130, 0.0874, None, None, None, None, None
5.833, 140, 0.1029, None, None, None, None, None
6.000, 144, None, 0.2757, 0.6054, 0.6930, 0.6462, 0.9362
6.250, 150, 0.0613, None, None, None, None, None
6.667, 160, 0.0533, None, None, None, None, None
7.000, 168, None, 0.3504, 0.6195, 0.6820, 0.6493, 0.9365
7.083, 170, 0.0752, None, None, None, None, None
7.500, 180, 0.0529, None, None, None, None, None
7.917, 190, 0.0613, None, None, None, None, None
8.000, 192, None, 0.3175, 0.5858, 0.6886, 0.6331, 0.9287
8.333, 200, 0.0343, None, None, None, None, None
8.750, 210, 0.0416, None, None, None, None, None
9.000, 216, None, 0.3766, 0.6273, 0.6645, 0.6454, 0.9353
9.167, 220, 0.0353, None, None, None, None, None
9.583, 230, 0.0332, None, None, None, None, None
10.000, 240, 0.0332, None, None, None, None, None
10.000, 240, None, 0.3945, 0.6037, 0.6382, 0.6205, 0.9312
10.417, 250, 0.0254, None, None, None, None, None
10.833, 260, 0.0240, None, None, None, None, None
11.000, 264, None, 0.3673, 0.6008, 0.6732, 0.6350, 0.9317
11.250, 270, 0.0222, None, None, None, None, None
11.667, 280, 0.0240, None, None, None, None, None
12.000, 288, None, 0.3803, 0.6117, 0.6667, 0.6380, 0.9325
12.000, 288, None, None, None, None, None, None
12.000, 288, None, 0.2739, 0.5711, 0.5987, 0.5846, 0.9319

# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 12,
  "weight_decay": 0.05,
  "dropout_rate": 0.05,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.05
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.208, 10, 2.4973, None, None, None, None, None
0.417, 20, 0.7538, None, None, None, None, None
0.625, 30, 0.4255, None, None, None, None, None
0.833, 40, 0.4362, None, None, None, None, None
1.000, 48, None, 0.4487, 0.2434, 0.2412, 0.2423, 0.8924
1.042, 50, 0.3306, None, None, None, None, None
1.250, 60, 0.3153, None, None, None, None, None
1.458, 70, 0.3412, None, None, None, None, None
1.667, 80, 0.3556, None, None, None, None, None
1.875, 90, 0.2494, None, None, None, None, None
2.000, 96, None, 0.3674, 0.4331, 0.5110, 0.4688, 0.9178
2.083, 100, 0.3712, None, None, None, None, None
2.292, 110, 0.2173, None, None, None, None, None
2.500, 120, 0.2055, None, None, None, None, None
